Music,Artist,Text
Razõeseemoções,NXZero,"['dizer', 'posso', 'dizer', 'se', 'cantando', 'agora', 'pra', 'ouvir', 'outra', 'pessoa', 'é', 'vezes', 'acho', 'que', 'melhor', 'pra', 'mas', 'vezes', 'acho', 'que', 'poderíamos', 'ser', 'o', 'melhor', 'pra', 'dois', 'só', 'quero', 'saiba', 'entre', 'razões', 'emoções', 'saída', 'é', 'fazer', 'valer', 'pena', 'se', 'agora', 'importa', 'por', 'posso', 'esperar', 'sentir', 'posso', 'sentir', 'se', 'segundo', 'tudo', 'acabar', 'não', 'vou', 'ter', 'fugir', 'é', 'vezes', 'acho', 'que', 'melhor', 'pra', 'mas', 'vezes', 'acho', 'poderíamos', 'ser', 'o', 'melhor', 'pra', 'dois', 'só', 'quero', 'saiba', 'entre', 'razões', 'emoções', 'saída', 'é', 'fazer', 'valer', 'pena', 'se', 'agora', 'importa', 'por', 'posso', 'esperar', 'posso', 'esperar', 'posso', 'esperar', 'entre', 'razões', 'emoções', 'saída', 'é', 'fazer', 'valer', 'pena', 'se', 'agora', 'importa', 'por', 'posso', 'esperar', 'entre', 'razões', 'emoções', 'saída', 'é', 'fazer', 'valer', 'pena', 'se', 'agora', 'importa', 'por', 'posso', 'esperar', 'posso', 'esperar', 'posso', 'esperar', 'posso', 'esperar']"
MaisumaVez,RenatoRusso,"['mas', 'claro', 'sol', 'vai', 'voltar', 'amanhã', 'mais', 'vez', 'sei', 'escuridão', 'vi', 'pior', 'endoidecer', 'gente', 'sã', 'espera', 'sol', 'vem', 'tem', 'gente', 'lado', 'mas', 'deveria', 'estar', 'lado', 'lá', 'tem', 'gente', 'machuca', 'outros', 'tem', 'gente', 'sabe', 'amar', 'tem', 'gente', 'enganando', 'gente', 'veja', 'vida', 'mas', 'sei', 'dia', 'gente', 'aprende', 'se', 'quiser', 'alguém', 'confiar', 'confie', 'si', 'quem', 'acredita', 'sempre', 'alcança', 'mas', 'claro', 'sol', 'vai', 'voltar', 'amanhã', 'mais', 'vez', 'sei', 'escuridão', 'vi', 'pior', 'endoidecer', 'gente', 'sã', 'espera', 'sol', 'vem', 'nunca', 'deixe', 'digam', 'vale', 'pena', 'acreditar', 'sonho', 'ou', 'planos', 'nunca', 'vão', 'dar', 'certo', 'ou', 'nunca', 'vai', 'ser', 'alguém', 'tem', 'gente', 'machuca', 'outros', 'tem', 'gente', 'sabe', 'amar', 'mas', 'sei', 'dia', 'gente', 'aprende', 'se', 'quiser', 'alguém', 'confiar', 'confie', 'si', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança', 'quem', 'acredita', 'sempre', 'alcança']"
Smooth,Santanaft.RobThomas,"['man', 'it', 'hot', 'one', 'like', 'seven', 'inches', 'from', 'the', 'midday', 'sun', 'well', 'i', 'hear', 'you', 'whisper', 'and', 'the', 'words', 'melt', 'everyone', 'but', 'you', 'stay', 'so', 'cool', 'my', 'muñequita', 'my', 'spanish', 'harlem', 'mona', 'lisa', 'you', 'my', 'reason', 'reason', 'the', 'step', 'in', 'my', 'groove', 'and', 'if', 'you', 'said', 'this', 'life', 'ai', ""n't"", 'good', 'enough', 'i', 'would', 'give', 'my', 'world', 'to', 'lift', 'you', 'up', 'i', 'could', 'change', 'my', 'life', 'to', 'better', 'suit', 'your', 'mood', 'because', 'you', 'so', 'smooth', 'and', 'it', 'just', 'like', 'the', 'ocean', 'under', 'the', 'moon', 'oh', 'it', 'the', 'same', 'the', 'emotion', 'that', 'i', 'get', 'from', 'you', 'you', 'got', 'the', 'kind', 'of', 'lovin', 'that', 'can', 'be', 'so', 'smooth', 'yeah', 'give', 'your', 'heart', 'make', 'it', 'real', 'or', 'else', 'forget', 'about', 'it', 'but', 'i', 'tell', 'you', 'one', 'thing', 'if', 'you', 'would', 'leave', 'it', 'be', 'crying', 'shame', 'in', 'every', 'breath', 'and', 'every', 'word', 'i', 'hear', 'your', 'name', 'calling', 'out', 'out', 'from', 'the', 'barrio', 'you', 'hear', 'my', 'rhythm', 'on', 'your', 'radio', 'you', 'feel', 'the', 'turning', 'of', 'the', 'world', 'so', 'soft', 'and', 'slow', 'it', 'turning', 'you', 'round', 'and', 'round', 'and', 'if', 'you', 'said', 'this', 'life', 'ai', ""n't"", 'good', 'enough', 'i', 'would', 'give', 'my', 'world', 'to', 'lift', 'you', 'up', 'i', 'could', 'change', 'my', 'life', 'to', 'better', 'suit', 'your', 'mood', 'because', 'you', 'so', 'smooth', 'well', 'and', 'it', 'just', 'like', 'the', 'ocean', 'under', 'the', 'moon', 'well', 'it', 'the', 'same', 'the', 'emotion', 'that', 'i', 'get', 'from', 'you', 'you', 'got', 'the', 'kind', 'of', 'lovin', 'that', 'can', 'be', 'so', 'smooth', 'yeah', 'give', 'your', 'heart', 'make', 'it', 'real', 'or', 'else', 'forget', 'about', 'it', 'well', 'and', 'it', 'just', 'like', 'the', 'ocean', 'under', 'the', 'moon', 'oh', 'it', 'the', 'same', 'the', 'emotion', 'that', 'i', 'get', 'from', 'you', 'you', 'got', 'the', 'kind', 'of', 'lovin', 'that', 'can', 'be', 'so', 'smooth', 'yeah', 'give', 'your', 'heart', 'make', 'it', 'real', 'or', 'else', 'forget', 'about', 'it', 'or', 'else', 'forget', 'about', 'it', 'or', 'else', 'forget', 'about', 'it', 'oh', 'let', ""n't"", 'forget', 'about', 'it', 'give', 'your', 'heart', 'make', 'it', 'real', 'let', ""n't"", 'forget', 'about', 'it', 'hey', 'let', ""n't"", 'forget', 'about', 'it', 'oh', 'oh', 'let', ""n't"", 'forget', 'about', 'it', 'oh', 'let', ""n't"", 'forget', 'about', 'it', 'hey', 'oh', 'let', ""n't"", 'forget', 'about', 'it', 'hey', 'hey', 'hey']"
Malandragem,CássiaEller,"['quem', 'sabe', 'ainda', 'garotinha', 'esperando', 'ônibus', 'escola', 'sozinha', 'cansada', 'meias', 'três-quartos', 'rezando', 'baixo', 'cantos', 'por', 'ser', 'menina', 'má', 'quem', 'sabe', 'príncipe', 'virou', 'chato', 'que', 'vive', 'dando', 'saco', 'quem', 'sabe', 'vida', 'sonhar', 'eu', 'peço', 'deus', 'um', 'pouco', 'malandragem', 'pois', 'criança', 'conheço', 'verdade', 'eu', 'poeta', 'aprendi', 'amar', 'eu', 'poeta', 'aprendi', 'amar', 'bobeira', 'viver', 'realidade', 'ainda', 'tarde', 'inteira', 'eu', 'ando', 'ruas', 'troco', 'cheque', 'mudo', 'planta', 'lugar', 'dirijo', 'carro', 'tomo', 'pileque', 'ainda', 'tempo', 'pra', 'cantar', 'eu', 'peço', 'deus', 'um', 'pouco', 'malandragem', 'pois', 'criança', 'conheço', 'verdade', 'eu', 'poeta', 'aprendi', 'amar', 'eu', 'poeta', 'aprendi', 'amar']"
euamo,ZezédiCamargoeLuciano,"['eu', 'amo', 'eu', 'sei', 'tudo', 'passa', 'cabeça', 'baby', 'são', 'coisas', 'naturais', 'mas', 'quer', 'aconteça', 'vai', 'ver', 'as', 'respostas', 'vão', 'ser', 'sempre', 'iguais', 'nossa', 'casa', 'feita', 'sobre', 'pedras', 'dia-a-dia', 'mês-a-mês', 'no', 'passado', 'tudo', 'flores', 'tudo', 'bem', 'me', 'pergunte', 'então', 'vez', 'se', 'vou', 'ser', 'pra', 'todo', 'sempre', 'melhor', 'amigo', 'se', 'quero', 'ir', 'fim', 'vida', 'contigo', 'se', 'ainda', 'apaixonado', 'amo', 'qualquer', 'ser', 'humano', 'eu', 'vou', 'quero', 'eu', 'amo', 'você', 'motivos', 'nada', 'ver', 'gente', 'baby', 'o', 'tempo', 'vai', 'mostrar', 'prometo', 'quiser', 'vai', 'frente', 'ok', 'pode', 'perguntar', 'se', 'vou', 'estar', 'esperando', 'lado', 'lá', 'se', 'vou', 'ser', 'pra', 'todo', 'sempre', 'melhor', 'amigo', 'se', 'quero', 'ir', 'fim', 'vida', 'contigo', 'se', 'ainda', 'apaixonado', 'amo', 'qualquer', 'ser', 'humano', 'eu', 'vou', 'quero', 'eu', 'amo', 'simples', 'parece', 'eu', 'cuido', 'cuida', 'mim', 'eu', 'aqueço', 'aquece', 'pra', 'sempre', 'vai', 'vai', 'ser', 'assim', 'se', 'vou', 'ser', 'pra', 'todo', 'sempre', 'melhor', 'amigo', 'se', 'quero', 'ir', 'fim', 'vida', 'contigo', 'se', 'ainda', 'apaixonado', 'amo', 'qualquer', 'ser', 'humano', 'eu', 'vou', 'quero', 'eu', 'amo', 'me', 'pergunte', 'então', 'vez', 'eu', 'vou', 'quero', 'eu', 'amo', 'as', 'respostas', 'vão', 'ser', 'sempre', 'iguais', 'eu', 'vou', 'quero', 'eu', 'amo']"
Festa/SorteGrande,IveteSangalo,"['sorte', 'grande', 'foi', 'cair', 'céu', 'minha', 'paixão', 'verdadeira', 'viver', 'emoção', 'ganhar', 'coração', 'pra', 'ser', 'feliz', 'vida', 'inteira', 'é', 'lindo', 'sorriso', 'o', 'brilho', 'olhos', 'meu', 'anjo', 'querubim', 'doce', 'beijos', 'calor', 'braços', 'perfume', 'jasmim', 'chegou', 'espaço', 'mandando', 'pedaço', 'com', 'amor', 'brincadeira', 'pegou', 'deu', 'laço', 'dançou', 'bem', 'compasso', 'de', 'prazer', 'levantou', 'poeira', 'poeira', 'poeira', 'poeira', 'levantou', 'poeira', 'poeira', 'poeira', 'poeira', 'levantou', 'poeira']"
ÉIssoAí,"AnaCarolina,SeuJorge","['é', 'aí', 'como', 'gente', 'achou', 'ia', 'ser', 'vida', 'tão', 'simples', 'boa', 'quase', 'sempre', 'é', 'aí', 'os', 'passos', 'vão', 'ruas', 'ninguém', 'reparou', 'lua', 'vida', 'sempre', 'continua', 'eu', 'sei', 'parar', 'olhar', 'eu', 'sei', 'parar', 'olhar', 'não', 'vou', 'parar', 'olhar', 'eu', 'canso', 'olhar', 'não', 'sei', 'parar', 'de', 'olhar', 'é', 'aí', 'há', 'acredite', 'milagres', 'há', 'cometa', 'maldades', 'há', 'saiba', 'dizer', 'verdade', 'é', 'aí', 'um', 'vendedor', 'flores', 'ensinar', 'filhos', 'escolher', 'amores', 'eu', 'sei', 'parar', 'olhar', 'não', 'sei', 'parar', 'olhar', 'não', 'vou', 'parar', 'olhar', 'eu', 'canso', 'olhar', 'não', 'vou', 'parar', 'olhar', 'é', 'aí', 'há', 'acredite', 'milagres', 'há', 'cometa', 'maldades', 'há', 'saiba', 'dizer', 'verdade', 'é', 'aí', 'um', 'vendedor', 'flores', 'ensinar', 'filhos', 'escolher', 'amores', 'eu', 'sei', 'parar', 'olhar', 'eu', 'não', 'sei', 'parar', 'olhar', 'não', 'vou', 'parar', 'olhar', 'eu', 'canso', 'olhar', 'não', 'vou', 'parar', 'olhar']"
NatirutsReggaePower,Natiruts,"['quando', 'noite', 'cair', 'som', 'trazer', 'algum', 'sonho', 'bom', 'fazer', 'tudo', 'transcender', 'tristeza', 'vai', 'sumir', 'ninguém', 'vai', 'sofrer', 'sintonize', 'vibração', 'não', 'tempo', 'pra', 'viver', 'vão', 'pense', 'desistir', 'existe', 'mundo', 'quer', 'ver', 'sorrir', 'não', 'chora', 'vida', 'feita', 'aprender', 'agora', 'hora', 'tentar', 'libertar', 'vai', 'doer', 'deixe', 'energia', 'som', 'levar', 'vibe', 'positiva', 'solta', 'ar', 'quem', 'sente', 'alma', 'capaz', 'amar', 'tá', 'sempre', 'livre', 'pra', 'cantar', 'ô', 'ô', 'ô', 'ô', 'natiruts', 'reggae', 'power', 'chegou', 'ô', 'ô', 'ô', 'ô', 'transformando', 'toda', 'noite', 'amor', 'da', 'paz', 'amor', 'quero', 'não', 'vida', 'ganha', 'vou', 'correndo', 'atrás', 'luz', 'sorriso', 'noite', 'demais', 'brasil', 'jamaica', 'harmonia', 'paz', 'sintonize', 'vibração', 'não', 'tempo', 'pra', 'viver', 'vão', 'pense', 'desistir', 'existe', 'mundo', 'quer', 'ver', 'sorrir', 'não', 'chora', 'vida', 'feita', 'aprender', 'agora', 'hora', 'tentar', 'libertar', 'vai', 'doer', 'deixe', 'energia', 'som', 'levar', 'vibe', 'positiva', 'solta', 'ar', 'quem', 'sente', 'alma', 'capaz', 'amar', 'tá', 'sempre', 'livre', 'pra', 'cantar', 'ô', 'ô', 'ô', 'ô', 'natiruts', 'reggae', 'power', 'chegou', 'ô', 'ô', 'ô', 'ô', 'transformando', 'toda', 'noite', 'amor']"
AnnaJúlia,LosHermanos,"['quem', 'ver', 'passar', 'assim', 'mim', 'sabe', 'sofrer', 'ter', 'ver', 'assim', 'sempre', 'tão', 'linda', 'contemplar', 'sol', 'olhar', 'perder', 'ar', 'na', 'certeza', 'amor', 'me', 'achar', 'nada', 'pois', 'ter', 'carinho', 'sinto', 'sozinho', 'eu', 'afogo', 'solidão', 'oh', 'anna', 'julia', 'oh', 'anna', 'julia', 'nunca', 'acreditei', 'ilusão', 'ter', 'pra', 'mim', 'me', 'atormenta', 'previsão', 'destino', 'eu', 'passando', 'dia', 'esperar', 'notar', 'quando', 'tudo', 'fim', 'vai', 'estar', 'cara', 'um', 'alguém', 'carinho', 'será', 'sempre', 'espinho', 'dentro', 'coração', 'oh', 'anna', 'julia', 'oh', 'anna', 'julia', 'sei', 'quer', 'amor', 'sei', 'gosta', 'mim', 'eu', 'sei', 'sempre', 'sonhou', 'mas', 'vou', 'reconquistar', 'amor', 'todo', 'pra', 'mim', 'oh', 'anna', 'julia', 'oh', 'anna', 'julia', 'oh', 'anna', 'julia', 'oh', 'anna', 'julia', 'julia', 'julia']"
QuerCasarComigo,BrunoeMarrone,"['quer', 'quer', 'quer', 'quer', 'casar', 'comigo', 'ser', 'bons', 'amigos', 'que', 'céu', 'mar', 'quer', 'quer', 'quer', 'quer', 'ser', 'pra', 'sempre', 'sereia', 'rainha', 'hummm', 'pra', 'mim', 'tanto', 'faz', 'quer', 'quer', 'quer', 'quer', 'casar', 'comigo', 'ser', 'bons', 'amigos', 'que', 'céu', 'mar', 'quer', 'quer', 'quer', 'quer', 'ser', 'pra', 'sempre', 'sereia', 'rainha', 'hummm', 'pra', 'mim', 'tanto', 'faz', 'chegou', 'chutando', 'balde', 'fazendo', 'fazendo', 'baderna', 'coração', 'mostrou', 'veio', 'pra', 'ficar', 'agora', 'tô', 'carente', 'tô', 'xonado', 'jeito', 'que', 'vou', 'fazer', 'vida', 'carinho', 'seu', 'jeitinho', 'dengo', 'cheiro', 'chamego', 'ai', 'ai', 'menina', 'lá', 'vou', 'novo', 'aqui', 'perguntar', 'quer', 'quer', 'quer', 'quer', 'casar', 'comigo', 'ser', 'bons', 'amigos', 'que', 'céu', 'mar', 'quer', 'quer', 'quer', 'quer', 'ser', 'pra', 'sempre', 'sereia', 'rainha', 'hummm', 'pra', 'mim', 'tanto', 'faz', 'chegou', 'chutando', 'balde', 'fazendo', 'fazendo', 'baderna', 'coração', 'mostrou', 'veio', 'pra', 'ficar', 'agora', 'tô', 'carente', 'tô', 'xonado', 'jeito', 'que', 'vou', 'fazer', 'vida', 'carinho', 'seu', 'jeitinho', 'dengo', 'cheiro', 'chamego', 'ai', 'ai', 'menina', 'lá', 'vou', 'novo', 'aqui', 'perguntar', 'quer', 'quer', 'quer', 'quer', 'casar', 'comigo', 'ser', 'bons', 'amigos', 'que', 'céu', 'mar', 'quer', 'quer', 'quer', 'quer', 'ser', 'pra', 'sempre', 'sereia', 'rainha', 'hummm', 'pra', 'mim', 'tanto', 'faz', 'quer', 'casar', 'comigo']"
Equalize,Pitty,"['às', 'vezes', 'distraio', 'se', 'vigio', 'instante', 'me', 'transporto', 'pra', 'perto', 'já', 'vi', 'posso', 'ficar', 'tão', 'solta', 'vem', 'logo', 'cheiro', 'que', 'passa', 'pra', 'mim', 'num', 'fluxo', 'perfeito', 'enquanto', 'conversa', 'beija', 'ao', 'tempo', 'vejo', 'as', 'cores', 'olho', 'tão', 'perto', 'balanço', 'devagar', 'como', 'embala', 'o', 'ritmo', 'rola', 'fácil', 'parece', 'ensaiado', 'acho', 'gosto', 'bem', 'jeito', 'eu', 'vou', 'equalizar', 'numa', 'frequência', 'gente', 'sabe', 'eu', 'transformei', 'nessa', 'canção', 'pra', 'poder', 'gravar', 'mim', 'adoro', 'cara', 'sono', 'timbre', 'voz', 'que', 'fica', 'dizendo', 'coisas', 'tão', 'malucas', 'quase', 'mata', 'rir', 'quando', 'tenta', 'convencer', 'que', 'fiquei', 'aqui', 'porque', 'dois', 'iguais', 'até', 'parece', 'o', 'manual', 'instruções', 'porque', 'decifra', 'sonhos', 'porque', 'sabe', 'gosto', 'porque', 'abraça', 'o', 'mundo', 'gira', 'devagar', 'tempo', 'ninguém', 'registra', 'cena', 'repente', 'vira', 'filme', 'todo', 'câmera', 'lenta', 'acho', 'gosto', 'bem', 'jeito', 'eu', 'vou', 'equalizar', 'numa', 'frequência', 'gente', 'sabe', 'eu', 'transformei', 'nessa', 'canção', 'pra', 'poder', 'gravar', 'mim', 'eu', 'vou', 'equalizar', 'numa', 'frequência', 'gente', 'sabe', 'eu', 'transformei', 'nessa', 'canção', 'pra', 'poder', 'gravar', 'mim']"
ChoraMeLiga,JoãoBoscoeVinícius,"['não', 'pra', 'apaixonar', 'era', 'pra', 'gente', 'ficar', 'eu', 'avisei', 'meu', 'bem', 'avisei', 'você', 'sabia', 'assim', 'paixão', 'noite', 'que', 'logo', 'fim', 'eu', 'falei', 'meu', 'bem', 'falei', 'não', 'vai', 'ser', 'tão', 'fácil', 'assim', 'você', 'ter', 'mãos', 'logo', 'que', 'acostumada', 'brincar', 'outro', 'coração', 'não', 'venha', 'perguntar', 'qual', 'melhor', 'saída', 'eu', 'sofri', 'amor', 'agora', 'vou', 'curtir', 'vida', 'chora', 'liga', 'implora', 'beijo', 'novo', 'me', 'pede', 'socorro', 'quem', 'sabe', 'vou', 'salvar', 'chora', 'liga', 'implora', 'amor', 'pede', 'favor', 'quem', 'sabe', 'dia', 'volto', 'procurar']"
MeNamora,Natiruts,"['lembro', 'vi', 'caminhar', 'já', 'havia', 'brilho', 'olhar', 'junto', 'sorriso', 'o', 'olhar', 'vem', 'encontro', 'dia', 'fez', 'feliz', 'mesmo', 'perto', 'mim', 'mesmo', 'longe', 'mim', 'eu', 'fico', 'tempo', 'todo', 'imaginar', 'o', 'fazer', 'encontrar', 'mas', 'fizer', 'vai', 'dizer', 'será', 'capaz', 'entender', 'mesmo', 'vou', 'tentar', 'vou', 'fazer', 'notar', 'por', 'vim', 'aqui', 'dizer', 'me', 'namora', 'pois', 'saio', 'sei', 'chora', 'fica', 'casa', 'contando', 'horas', 'reclama', 'tempo', 'demora', 'abre', 'braços', 'vem', 'namora', 'eu', 'quero', 'dar', 'vazão', 'sentimento', 'mostrar', 'lindo', 'sinto', 'dentro', 'beleza', 'canto', 'agora', 'abre', 'braços', 'vem', 'namora', 'eu', 'penso', 'estar', 'vivendo', 'ilusão', 'sem', 'saber', 'quer', 'quem', 'dera', 'resposta', 'sim', 'mas', 'acho', 'liga', 'pra', 'mim', 'se', 'assim', 'coração', 'sofre', 'vão', 'bate', 'triste', 'então', 'mas', 'ainda', 'pode', 'alegrar', 'se', 'repente', 'reparar', 'que', 'aconteceu', 'que', 'sente', 'amor', 'tão', 'grande', 'quanto', 'abre', 'olhos', 'veja', 'adora', 'sonha', 'mundo', 'afora', 'volta', 'pra', 'dizer', 'me', 'namora', 'pois', 'saio', 'sei', 'chora', 'fica', 'casa', 'contando', 'horas', 'reclama', 'tempo', 'demora', 'vem', 'abre', 'braços', 'vem', 'namora', 'eu', 'quero', 'dar', 'vazão', 'sentimento', 'mostrar', 'lindo', 'sinto', 'dentro', 'beleza', 'canto', 'agora', 'abre', 'braços', 'vem', 'namora']"
VersosSimples,Chimarruts,"['sabe', 'faz', 'tempo', 'que', 'queria', 'falar', 'das', 'coisas', 'trago', 'peito', 'saudade', 'já', 'sei', 'palavra', 'certa', 'usar', 'ainda', 'lembro', 'jeito', 'não', 'trago', 'ouro', 'porque', 'entra', 'céu', 'nenhuma', 'riqueza', 'deste', 'mundo', 'não', 'trago', 'flores', 'porque', 'secam', 'caem', 'chão', 'te', 'trago', 'versos', 'simples', 'mas', 'fiz', 'coração', 'sabe', 'faz', 'tempo', 'que', 'queria', 'falar', 'das', 'coisas', 'trago', 'peito', 'saudade', 'já', 'sei', 'palavra', 'certa', 'usar', 'ainda', 'lembro', 'jeito', 'não', 'trago', 'ouro', 'porque', 'entra', 'céu', 'nenhuma', 'riqueza', 'deste', 'mundo', 'não', 'trago', 'flores', 'porque', 'secam', 'caem', 'chão', 'te', 'trago', 'versos', 'simples', 'mas', 'fiz', 'coração']"
DoisRios,Skank,"['o', 'céu', 'chão', 'o', 'céu', 'cai', 'alto', 'é', 'claro', 'escuridão', 'o', 'céu', 'toca', 'chão', 'céu', 'vai', 'alto', 'dois', 'lados', 'deram', 'mãos', 'como', 'fiz', 'só', 'pra', 'poder', 'conhecer', 'o', 'voz', 'vida', 'vem', 'dizer', 'que', 'braços', 'sentem', 'olhos', 'veem', 'que', 'lábios', 'dois', 'rios', 'inteiros', 'sem', 'direção', 'o', 'sol', 'pé', 'mão', 'o', 'sol', 'mãe', 'pai', 'dissolve', 'escuridão', 'o', 'sol', 'põe', 'vai', 'após', 'pôr', 'o', 'sol', 'renasce', 'japão', 'eu', 'vi', 'só', 'pra', 'poder', 'entender', 'na', 'voz', 'vida', 'ouvi', 'dizer', 'que', 'braços', 'sentem', 'olhos', 'veem', 'lábios', 'beijam', 'dois', 'rios', 'inteiros', 'sem', 'direção', 'lugar', 'ao', 'lado', 'corpo', 'inteiro', 'dou', 'lugar', 'pois', 'lugar', 'é', 'amor', 'primeiro', 'o', 'dia', 'noite', 'quatro', 'estações', 'o', 'céu', 'chão', 'o', 'céu', 'cai', 'alto', 'é', 'claro', 'escuridão', 'o', 'céu', 'toca', 'chão', 'céu', 'vai', 'alto', 'dois', 'lados', 'deram', 'mãos', 'como', 'fiz', 'só', 'pra', 'poder', 'conhecer', 'o', 'voz', 'vida', 'vem', 'dizer', 'que', 'braços', 'sentem', 'olhos', 'veem', 'que', 'lábios', 'dois', 'rios', 'inteiros', 'sem', 'direção', 'lugar', 'ao', 'lado', 'corpo', 'inteiro', 'dou', 'lugar', 'pois', 'lugar', 'é', 'amor', 'primeiro', 'o', 'dia', 'noite', 'quatro', 'estações', 'que', 'braços', 'sentem', 'olhos', 'veem', 'que', 'lábios', 'dois', 'rios', 'inteiros', 'sem', 'direção']"
Xibombombom,AsMeninas,"['intro', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'analisando', 'cadeia', 'hereditária', 'quero', 'livrar', 'dessa', 'situação', 'precária', 'onde', 'rico', 'cada', 'vez', 'fica', 'rico', 'pobre', 'cada', 'vez', 'fica', 'pobre', 'motivo', 'todo', 'mundo', 'conhece', 'cima', 'sobe', 'baixo', 'desce', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'mas', 'quero', 'educar', 'filhos', 'tornar', 'cidadão', 'com', 'muita', 'dignidade', 'eu', 'quero', 'viver', 'bem', 'quero', 'alimentar', 'com', 'grana', 'ganho', 'não', 'dá', 'pra', 'melar', 'motivo', 'todo', 'mundo', 'conhece', 'é', 'cima', 'sobe', 'baixo', 'desce', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom']"
"Ai,Ai,Ai",VanessaDaMata,"['na', 'se', 'quiser', 'vou', 'dar', 'amor', 'desses', 'cinema', 'não', 'vai', 'faltar', 'carinho', 'plano', 'assunto', 'longo', 'dia', 'quiser', 'largo', 'tudo', 'vou', 'pro', 'mundo', 'bem', 'nessa', 'estrada', 'belas', 'praias', 'cachoeiras', 'aonde', 'vento', 'brisa', 'onde', 'possa', 'felicidade', 'vamos', 'brindar', 'vida', 'bem', 'aonde', 'vento', 'brisa', 'céu', 'claro', 'estrelas', 'gente', 'precisa', 'tomar', 'banho', 'chuva', 'banho', 'chuva', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'na']"
Anjo,KellyKey,"['mais', 'noite', 'chega', 'depressão', 'é', 'orgulho', 'que', 'incomoda', 'pedra', 'porta', 'seu', 'coração', 'mesmo', 'assim', 'eu', 'fascino', 'fecho', 'olhos', 'esqueço', 'razão', 'mas', 'esqueço', 'desse', 'jeito', 'realidade', 'louca', 'toda', 'ilusão', 'anjo', 'eu', 'juro', 'amo', 'é', 'todos', 'planos', 'te', 'venerar', 'sina', 'anjo', 'entende', 'querer']"
FlordoReggae,IveteSangalo,"['um', 'brilho', 'amor', 'chegou', 'ilha', 'inteira', 'lua', 'traz', 'amor', 'lua', 'cheia', 'um', 'grito', 'dor', 'vem', 'peito', 'amou', 'alguém', 'o', 'reggae', 'traz', 'saudades', 'beijou', 'agora', 'tá', 'tão', 'distante', 'outra', 'ilha', 'o', 'amor', 'chamou', 'flor', 'disse', 'alguém', 'pra', 'vida', 'inteira', 'como', 'flor', 'cheira', 'como', 'flor', 'rega', 'nesse', 'reggae', 'vou', 'noite', 'inteira', 'porque', 'morrer', 'amor', 'brincadeira', 'um', 'brilho', 'amor', 'chegou', 'ilha', 'inteira', 'lua', 'traz', 'amor', 'lua', 'cheia', 'um', 'grito', 'dor', 'vem', 'peito', 'amou', 'alguém', 'o', 'reggae', 'traz', 'saudades', 'beijou', 'agora', 'tá', 'tão', 'distante', 'outra', 'ilha', 'o', 'amor', 'chamou', 'flor', 'disse', 'alguém', 'pra', 'vida', 'inteira', 'refrão', 'vezes', 'como', 'flor', 'cheira', 'como', 'flor', 'rega', 'nesse', 'reggae', 'vou', 'noite', 'inteira', 'porque', 'morrer', 'amor', 'brincadeira']"
