Music,Artist,Text,Unnamed: 3
Estadodecadente,ZéNetoeCristiano,"['lá', 'vai', 'noite', 'to', 'virando', 'vazio', 'desse', 'apartamento', 'tô', 'quase', 'pirando', 'bate', 'desespero', 'empilhando', 'garrafa', 'passa', 'tempo', 'passa', 'estado', 'decadente', 'tô', 'tristeza', 'decora', 'casa', 'sei', 'ninguém', 'morre', 'amor', 'cachaça', 'saudade', 'mata']",
MudandodeAssunto,HenriqueeJuliano,"['quer', 'saber', 'pesadelo', 'nenhuma', 'dúvida', 'medo', 'acordar', 'estar', 'chega', 'dar', 'tremedeira', 'nó', 'barriga', 'ama', 'demais', 'suporta', 'briga', 'ciúmes', 'demais', 'faz', 'gente', 'sofrer', 'mudando', 'assunto', 'cê', 'tá', 'tão', 'bonita', 'cheiro', 'gostoso', 'vem', 'contar', 'acredita', 'tava', 'brigando', 'lembro', 'pra', 'brigar', 'amor', 'espécie', 'vício', 'mil', 'maneiras', 'querer', 'pra', 'brigar', 'chorar', 'embora', 'bem', 'sei', 'nessa', 'hora', 'vai', 'dar', 'vontade', 'mudando', 'assunto', 'cê', 'tá', 'tão', 'bonita', 'cheiro', 'gostoso', 'vem', 'contar', 'acredita', 'tava', 'brigando', 'lembro', 'pra', 'brigar', 'amor', 'espécie', 'vício', 'mil', 'maneiras', 'querer', 'pra', 'brigar', 'chorar', 'embora', 'bem', 'sei', 'nessa', 'hora', 'vai', 'dar', 'vontade', 'mudando', 'assunto', 'cê', 'ta', 'tão', 'bonita']",
Transplante,MaríliaMendonçapart.BrunoeMarrone,"['outra', 'vez', 'boca', 'fala', 'coração', 'desmente', 'aí', 'sente', 'conta', 'mim', 'primeira', 'farra', 'deixou', 'beber', 'dirigiu', 'casa', 'conta', 'vai', 'dividir', 'contigo', 'último', 'pedaço', 'outro', 'lado', 'fone', 'ouvido', 'ô', 'ô', 'coração', 'aí', 'fazendo', 'bobo', 'gosta', 'mim', 'coração', 'aí', 'sendo', 'ignorante', 'pra', 'esquecer', 'vai', 'precisar', 'transplante', 'coração', 'aí', 'fazendo', 'bobo', 'gosta', 'mim', 'coração', 'aí', 'sendo', 'ignorante', 'pra', 'esquecer', 'vai', 'precisar', 'transplante', 'ai', 'ai', 'ai', 'ai', 'conta', 'vai', 'dividir', 'contigo', 'último', 'pedaço', 'outro', 'lado', 'fone', 'ouvido', 'ô', 'ô', 'coração', 'aí', 'fazendo', 'bobo', 'gosta', 'mim', 'coração', 'aí', 'sendo', 'ignorante', 'pra', 'esquecer', 'vai', 'precisar', 'transplante', 'coração', 'aí', 'fazendo', 'bobo', 'gosta', 'mim', 'coração', 'aí', 'sendo', 'ignorante', 'pra', 'esquecer', 'vai', 'precisar', 'transplante', 'ai', 'ai', 'ai', 'ai', 'pra', 'esquecer', 'vai', 'precisar', 'transplante']",
Otemponãoapaga,VictoreLeo,"['olhando', 'céu', 'lembrei', 'tudo', 'vivemos', 'passou', 'pra', 'dizer', 'pensei', 'outra', 'chance', 'fazer', 'sol', 'brilhar', 'mim', 'tempo', 'apaga', 'desfaz', 'beijo', 'desejo', 'sempre', 'posso', 'esquecer', 'olhar', 'sei', 'amor', 'ainda', 'morreu', 'olhando', 'céu', 'lembrei', 'tudo', 'vivemos', 'passou', 'pra', 'dizer', 'pensei', 'outra', 'chance', 'fazer', 'sol', 'brilhar', 'mim', 'tempo', 'apaga', 'desfaz', 'beijo', 'desejo', 'sempre', 'posso', 'esquecer', 'olhar', 'sei', 'amor', 'ainda', 'morreu']",
Camaroamarelo,MunhozeMariano,"['agora', 'fiquei', 'doce', 'doce', 'doce', 'doce', 'agora', 'fiquei', 'do-do-do-do-doce', 'doce', '[', ']', 'agora', 'fiquei', 'doce', 'igual', 'caramelo', 'tô', 'tirando', 'onda', 'camaro', 'amarelo', 'agora', 'diz', 'vem', 'cá', 'quero', 'passo', 'camaro', 'amarelo', 'passava', 'cg', 'olhava', 'fazia', 'tudo', 'pra', 'ver', 'pra', 'perceber', 'olhava', 'aí', 'veio', 'herança', 'resolveu', 'problemas', 'situação', 'dia', 'pra', 'noite', 'fiquei', 'rico', 'tô', 'grife', 'tô', 'bonito', 'tô', 'andando', 'igual', 'patrão', 'agora', 'fiquei', 'doce', 'igual', 'caramelo', 'tô', 'tirando', 'onda', 'camaro', 'amarelo', 'agora', 'diz', 'vem', 'cá', 'quero', 'passo', 'camaro', 'amarelo', 'agora', 'vem', 'né', 'agora', 'quer', 'né', 'agora', 'vou', 'escolher', 'ta', 'sobrando', 'mulher', 'agora', 'vem', 'né', 'agora', 'quer', 'né', 'agora', 'vou', 'escolher', 'ta', 'sobrando', 'mulher', 'passava', 'cg', 'olhava', 'fazia', 'tudo', 'pra', 'ver', 'pra', 'perceber', 'olhava', 'aí', 'veio', 'herança', 'resolveu', 'problemas', 'situação', 'dia', 'pra', 'noite', 'fiquei', 'rico', 'tô', 'grife', 'tô', 'bonito', 'tô', 'andando', 'igual', 'patrão', 'agora', 'fiquei', 'doce', 'igual', 'caramelo', 'tô', 'tirando', 'onda', 'camaro', 'amarelo', 'agora', 'diz', 'vem', 'cá', 'quero', 'passo', 'camaro', 'amarelo', '[', ']', 'agora', 'vem', 'né', 'agora', 'quer', 'né', 'agora', 'vou', 'escolher', 'ta', 'sobrando', 'mulher', 'agora', 'vem', 'né', 'agora', 'quer', 'né', 'agora', 'vou', 'escolher', 'ta', 'sobrando', 'mulher', 'agora', 'fiquei', 'doce', 'igual', 'caramelo', 'tô', 'tirando', 'onda', 'camaro', 'amarelo', 'agora', 'diz', 'vem', 'cá', 'quero', 'passo', 'camaro', 'amarelo', 'agora', 'fiquei', 'doce', 'doce', 'doce', 'doce', 'agora', 'fiquei', 'do-do-do-do-doce', 'doce']",
ShowdasPoderosas,Anitta,"['prepara', 'agora', 'hora', 'show', 'poderosas', 'descem', 'rebolam', 'afrontam', 'fogosas', 'incomodam', 'expulsam', 'invejosas', 'ficam', 'cara', 'toca', 'prepara', 'tá', 'vontade', 'sai', 'onde', 'entrei', 'começo', 'dançar', 'enlouqueço', 'sei', 'exército', 'pesado', 'gente', 'poder', 'ameaça', 'coisas', 'tipo', 'vai', 'solta', 'som', 'pra', 'ver', 'dançando', 'vai', 'ficar', 'babando', 'baile', 'pra', 'ver', 'dançando', 'chama', 'atenção', 'toa', 'perde', 'linha', 'fica', 'louca', 'solta', 'som', 'pra', 'ver', 'dançando', 'vai', 'ficar', 'babando', 'baile', 'pra', 'ver', 'dançando', 'chama', 'atenção', 'toa', 'perde', 'linha', 'fica', 'louca', 'prepara', 'agora', 'hora', 'show', 'poderosas', 'descem', 'rebolam', 'afrontam', 'fogosas', 'incomodam', 'expulsam', 'invejosas', 'ficam', 'cara', 'toca', 'prepara', 'tá', 'vontade', 'sai', 'onde', 'entrei', 'começo', 'dançar', 'enlouqueço', 'sei', 'exército', 'pesado', 'gente', 'poder', 'ameaça', 'coisas', 'tipo', 'vai', 'solta', 'som', 'pra', 'ver', 'dançando', 'vai', 'ficar', 'babando', 'baile', 'pra', 'ver', 'dançando', 'chama', 'atenção', 'toa', 'perde', 'linha', 'fica', 'louca', 'solta', 'som', 'pra', 'ver', 'dançando', 'vai', 'ficar', 'babando', 'baile', 'pra', 'ver', 'dançando', 'chama', 'atenção', 'toa', 'perde', 'linha', 'fica', 'louca', 'fica', 'louca', 'fica', 'louca', 'prepara']",
SorteQueCêBeijaBem,MaiaraeMaraisa,"['jurei', 'bater', 'porta', 'olha', 'batendo', 'quebrando', 'outra', 'promessa', 'tentei', 'tocar', 'nome', 'cada', 'três', 'palavras', 'interessa', 'problema', 'quero', 'ter', 'sabendo', 'consigo', 'resolver', 'prometo', 'vou', 'amar', 'porque', 'promessa', 'vou', 'fazer', 'questão', 'quebrar', 'sabe', 'sorte', 'beija', 'bem', 'corda', 'bamba', 'aprendi', 'andar', 'sabe', 'sorte', 'beija', 'bem', 'deixar', 'ir', 'porque', 'sabe', 'vou', 'voltar', 'problema', 'quero', 'ter', 'sabendo', 'consigo', 'resolver', 'prometo', 'vou', 'amar', 'porque', 'promessa', 'vou', 'fazer', 'questão', 'quebrar', 'sabe', 'sorte', 'beija', 'bem', 'corda', 'bamba', 'aprendi', 'andar', 'sabe', 'sorte', 'beija', 'bem', 'deixar', 'ir', 'porque', 'sabe', 'vou', 'voltar', 'sabe', 'sorte', 'beija', 'bem', 'corda', 'bamba', 'aprendi', 'andar', 'sabe', 'sorte', 'beija', 'bem', 'deixar', 'ir', 'porque', 'sabe', 'vou', 'voltar']",
10minutoslongedevocê,Victor&Leopart.Henrique&Juliano,"['dizem', 'olhos', 'espelho', 'brilho', 'sempre', 'reflete', 'coração', 'tá', 'cheio', 'dizem', 'boca', 'descreve', 'momentos', 'palavras', 'amor', 'revelando', 'trago', 'peito', 'história', 'tão', 'diferente', 'brilho', 'olhos', 'vejo', 'quanto', 'sente', 'ausente', 'ouve', 'agora', 'vai', 'entender', 'falta', 'metade', 'tudo', 'nada', 'tô', 'chegando', 'pra', 'ver', 'tome', 'banho', 'flores', 'passe', 'perfume', 'coloque', 'roupa', 'traz', 'ciúme', 'chegando', 'pra', 'amar', 'espera', 'sorriso', 'lábios', 'vermelhos', 'prepare', 'cama', 'põe', 'vinho', 'gelo', 'quero', 'brindar', 'pra', 'esquecer', 'dez', 'minutos', 'longe']",
Ausência,MaríliaMendonça,"['sei', 'bem', 'faz', 'bem', 'sei', 'fundo', 'tentei', 'faltou', 'coragem', 'hora', 'ia', 'tocar', 'vai', 'voltar', 'receber', 'mensagem', 'mensagem', 'sei', 'pra', 'sempre', 'virou', 'pó', 'cabeça', 'deu', 'nó', 'tô', 'bem', 'consciente', 'amei', 'amei', 'sozinho', 'doi', 'conformei', 'agora', 'vou', 'ter', 'seguir', 'frente', 'preocupa', 'vou', 'bater', 'portão', 'preocupa', 'vai', 'ver', 'nome', 'nenhuma', 'ligação', 'preocupa', 'vou', 'tomar', 'vergonha', 'cara', 'preocupa', 'pra', 'bom', 'entendedor', 'meia', 'ausência', 'basta']",
Mentestãobem,ZezéDiCamargo&Luciano,"['promete', 'amor', 'sincero', 'vida', 'inteira', 'inverno', 'vira', 'primavera', 'vive', 'jurando', 'estar', 'apaixonada', 'prometeu', 'mundo', 'nunca', 'deu', 'nada', 'cumpre', 'nada', 'seguir', 'caminho', 'chegarei', 'céu', 'vou', 'provando', 'gosto', 'amargo', 'doce', 'mel', 'mentira', 'palavras', 'entro', 'jogo', 'procurando', 'água', 'encontro', 'fogo', 'queimo', 'nesse', 'fogo', 'fala', 'tão', 'apaixonada', 'amor', 'sempre', 'estarei', 'contigo', 'olho', 'olhos', 'emociono', 'choro', 'sei', 'mentira', 'sinto', 'vivo', 'sendo', 'falso', 'ar', 'sinto', 'respiro', 'mentes', 'tão', 'bem', 'parece', 'verdade', 'fala', 'vou', 'acreditando', 'mentes', 'tão', 'bem', 'chego', 'imaginar', 'quer', 'enganar', 'ama', 'verdade', 'mentes', 'tão', 'bem', 'fala', 'tão', 'apaixonada', 'amor', 'sempre', 'estarei', 'contigo', 'olho', 'olhos', 'emociono', 'choro', 'sei', 'mentira', 'sinto', 'vivo', 'sendo', 'falso', 'ar', 'sinto', 'respiro', 'mentes', 'tão', 'bem', 'parece', 'verdade', 'fala', 'vou', 'acreditando', 'mentes', 'tão', 'bem', 'chego', 'imaginar', 'quer', 'enganar', 'ama', 'verdade', 'mentes', 'tão', 'bem', 'ama', 'verdade', 'mente', 'tão', 'bem']",
SurtoDeAmor,BrunoeMarrone,"['tava', 'tão', 'linda', 'abraçando', 'amor', 'vida', 'sendo', 'exibida', 'troféu', 'pra', 'vez', 'outra', 'olhava', 'diz', 'vem', 'cá', 'frente', 'povo', 'surto', 'amor', 'peguei', 'braços', 'festa', 'parou', 'gente', 'beijando', 'mundo', 'caindo', 'inconformado', '“', 'doi', 'doido', 'varrido', '”', 'convidados', 'queixo', 'caído', 'vendo', 'levar', 'embora', 'comigo']",
Mozão,LucasLucco,"['uou', 'oo', 'oh', 'mozão', 'cheguei', 'conclusão', 'faz', 'tempo', 'gente', 'fica', 'quase', 'namoro', 'sei', 'lá', 'gente', 'enrola', 'sinto', 'falta', 'aqui', 'sei', 'lá', 'dá', 'vontade', 'amarrar', 'colar', 'prender', 'mim', 'vontade', 'casar', 'ter', 'filhos', 'pra', 'gente', 'cuidar', 'pra', 'sempre', 'namorar', 'sei', 'to', 'viajando', 'tô', 'novo', 'custa', 'sonhar', 'tempo', 'passar', 'nunca', 'vai', 'parar', 'piscar', 'olhos', 'tá', 'passando', 'mês', 'gente', 'fica', 'velho', 'gente', 'fez', 'deixe', 'plano', 'acabar', 'aqui', 'amanhã', 'acordar', 'momôzin', 'vamos', 'fazer', 'assim', 'cuido', 'cuida', 'mim', 'desisto', 'mim', 'vamos', 'fim', 'momôzin', 'vamos', 'fazer', 'assim', 'cuido', 'cuida', 'mim', 'desisto', 'mim', 'vamos', 'fim', 'dá', 'mão', 'pra', 'mim']",
AbreoPortãoQueEuCheguei,GusttavoLima,"['abre', 'portão', 'cheguei', 'tá', 'achando', 'cara', 'bobo', 'tá', 'ligando', 'novo', 'dessa', 'vez', 'tô', 'atendendo', 'pra', 'dizer', 'ontem', 'última', 'vez', 'deve', 'achar', 'esperta', 'toda', 'vez', 'mesma', 'conversa', 'ilude', 'lev', 'chão', 'vou', 'dormir', 'cama', 'consigo', 'entender', 'sempre', 'diz', 'amor', 'quer', 'prazer', 'olha', 'pra', 'trás', 'veja', 'tudo', 'fez', 'agora', 'quer', 'brincar', 'comigo', 'vai', 'ter', 'outra', 'vez', 'tô', 'cansando', 'sair', 'meio', 'noite', 'satisfazer', 'minuto', 'matar', 'vontade', 'arrepender', 'sair', 'madrugada', 'meio', 'balada', 'largar', 'vida', 'pra', 'viver', 'pra', 'viver', 'sabe', 'louco', 'mãos', 'confesso', 'vezes', 'pego', 'esperando', 'ligação', 'tava', 'mim', 'esquece', 'falei', 'abre', 'portão', 'cheguei']",
MichelTeló,Fugidinha,"['vem', 'comigo', 'ô', 'ô', 'ô', 'ô', 'ô', 'tô', 'bem', 'parada', 'ninguém', 'consegue', 'entender', 'chego', 'balada', 'todos', 'param', 'pra', 'ver', 'tudo', 'dando', 'certo', 'tô', 'esperto', 'posso', 'botar', 'tudo', 'perder', 'sempre', 'pessoa', 'especial', 'fica', 'sabe', 'potencial', 'mexe', 'comigo', 'perigo', 'logo', 'agora', 'fiquei', 'legal', 'tô', 'morrendo', 'vontade', 'agarrar', 'sei', 'quanto', 'tempo', 'vou', 'suportar', 'pra', 'gente', 'encontrar', 'ninguém', 'pode', 'saber', 'pensei', 'sei', 'devo', 'fazer', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'gente', 'vê', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'gente', 'vê', 'ô', 'ô', 'ô', 'ô', 'ô', 'tô', 'bem', 'parada', 'ninguém', 'consegue', 'entender', 'chego', 'balada', 'todos', 'param', 'pra', 'ver', 'tudo', 'dando', 'certo', 'tô', 'esperto', 'posso', 'botar', 'tudo', 'perder', 'sempre', 'pessoa', 'especial', 'fica', 'sabe', 'potencial', 'mexe', 'comigo', 'perigo', 'logo', 'agora', 'fiquei', 'legal', 'tô', 'morrendo', 'vontade', 'agarrar', 'sei', 'quanto', 'tempo', 'vou', 'suportar', 'pra', 'gente', 'encontrar', 'ninguém', 'pode', 'saber', 'pensei', 'sei', 'devo', 'fazer', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'gente', 'vê', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'cante', 'comigo', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'gente', 'vê', 'jeito', 'dar', 'fugidinha', 'jeito', 'dar', 'fugida', 'quer', 'saber', 'vai', 'acontecer', 'primeiro', 'gente', 'foge', 'gente', 'vê', 'vai', 'ô', 'ô', 'ô', 'ô', 'ô']",
Maisamoremenosdrama,HenriqueeJuliano,"['amor', 'menos', 'drama', 'né', 'né', 'melhor', 'acho', 'faz', 'tão', 'pouco', 'tempo', 'provei', 'beijo', 'gostei', 'nego', 'tô', 'medo', 'vai', 'acontece', 'dá', 'última', 'vez', 'entrego', 'amo', 'cê', 'foge', 'sobrei', 'tento', 'ir', 'devagar', 'daí', 'cê', 'vem', 'pra', 'cima', 'basta', 'mensagem', 'olha', 'virando', 'esquina', 'intimidade', 'entrando', 'pais', 'aprovaram', 'gente', 'tá', 'ficando', 'ante', 'entregar', 'coração', 'preciso', 'saber', 'intenção', 'fogo', 'palha', 'qualquer', 'boca', 'apaga', 'aí', 'gente', 'ante', 'entregar', 'coração', 'preciso', 'saber', 'intenção', 'fogo', 'palha', 'qualquer', 'boca', 'apaga', 'aí', 'gente', 'cama', 'dizer', 'ama', 'amor', 'menos', 'drama']",
VouTeAmarrarnaMinhaCama,BrunoEMarrone,"['gatinha', 'manhosa', 'beijo', 'gostoso', 'afasta', 'arranha', 'desavenças', 'entram', 'quarto', 'gente', 'assanha', 'amor', 'escondido', 'minutos', 'contados', 'amor', 'proibido', 'sabor', 'pecado', 'gente', 'assume', 'acaba', 'morrendo', 'tanto', 'ciúme', 'amor', 'escondido', 'minutos', 'contados', 'amor', 'proibido', 'sabor', 'pecado', 'gente', 'assume', 'acaba', 'morrendo', 'tanto', 'ciúme', 'vou', 'amarrar', 'cama', 'vai', 'fazer', 'amor', 'comigo', 'quero', 'preciso', 'junto', 'vida', 'faz', 'sentido', 'vou', 'amarrar', 'cama', 'vai', 'fazer', 'amor', 'comigo', 'quero', 'preciso', 'junto', 'vida', 'faz', 'sentido', 'vou', 'amarrar', 'cama', 'vai', 'fazer', 'amor', 'comigo', 'quero', 'preciso', 'junto', 'vida', 'faz', 'sentido']",
JáNaoSeiMaisNada,Bruno&Marrone,"['sei', 'dizer', 'amor', 'vai', 'voltar', 'ser', 'sei', 'amanhecer', 'vamos', 'saber', 'fazer', 'vai', 'julgar', 'vez', 'pergunte', 'coisas', 'sei', 'coisas', 'sei', 'sabemos', 'onde', 'vai', 'parar', 'sei', 'vai', 'duvidar', 'vou', 'jurar', 'prometer', 'algo', 'sei', 'vou', 'fazer', 'sei', 'eterno', 'posso', 'dar', 'todo', 'tempo', 'sei', 'nada', 'sei', 'nada', 'estaremos', 'junto', 'fim', 'mundo', 'sei', 'pra', 'pra', 'mim', 'amor', 'amamos', 'sonhando', 'sei', 'nada', 'sei', 'nada', 'vai', 'ser', 'assim', 'café', 'derrama', 'sofá', 'distraída', 'sabe', 'faz', 'consegue', 'ver', 'acabou', 'quer', 'desistir', 'deste', 'amor', 'tudo', 'vê', 'peça', 'dou', 'sei', 'nada', 'sei', 'nada', 'estaremos', 'junto', 'fim', 'mundo', 'sei', 'pra', 'pra', 'mim', 'amor', 'amamos', 'sonhando', 'sei', 'nada', 'sei', 'nada', 'vai', 'ser', 'assim', 'vida', 'livro', 'cada', 'página', 'dia', 'vivido', 'podemos', 'escrever', 'apagar', 'noite', 'preciso', 'preciso', 'tanto', 'beijar']",
AmordeChocolate,NaldoBenny,"['vodka', 'água', 'coco', 'pra', 'mim', 'tanto', 'faz', 'gosto', 'fica', 'louca', 'cada', 'vez', 'quero', 'cada', 'vez', 'quero', 'whisky', 'água', 'coco', 'pra', 'mim', 'tanto', 'faz', 'tô', 'cheio', 'tesão', 'cada', 'vez', 'quero', 'cada', 'vez', 'quero', 'pra', 'ficar', 'maneiro', 'joga', 'clima', 'lá', 'alto', 'alto', 'cima', 'alto', 'cima', 'alto', 'cima', 'alto', 'cima', 'cima', 'cima', 'cima', 'cima', 'tô', 'brincadeira', 'meto', 'tudo', 'pego', 'firme', 'pra', 'valer', 'chego', 'cheio', 'maldade', 'quero', 'ouvir', 'gemer', 'ligo', 'chega', 'noite', 'vou', 'tudo', 'vai', 'vai', 'sabor', 'chocolate', 'sexo', 'gente', 'faz', 'corpo', 'quente', 'tô', 'suado', 'vem', 'melar', 'vem', 'lamber', 'cheiro', 'toque', 'faz', 'enlouquecer', 'faz', 'enlouquecer']",
AmanteNãoTemLar,MaríliaMendonça,"['vim', 'desculpar', 'vou', 'demorar', 'vou', 'tentar', 'ser', 'amiga', 'poi', 'sei', 'dá', 'vai', 'odiar', 'vim', 'contar', 'faz', 'tempo', 'meti', 'meio', 'lar', 'família', 'tão', 'bonita', 'nunca', 'vida', 'continuar', 'assim', 'sei', 'vou', 'ter', 'ama', 'verdade', 'culpa', 'responsabilidade', 'vou', 'resolver', 'quero', 'atrapalhar', 'preço', 'pago', 'nunca', 'ser', 'amada', 'verdade', 'ninguém', 'respeita', 'nessa', 'cidade', 'amante', 'lar', 'amante', 'nunca', 'vai', 'casar', 'preço', 'pago', 'nunca', 'ser', 'amada', 'verdade', 'ninguém', 'respeita', 'nessa', 'cidade', 'amante', 'vai', 'ser', 'fiel', 'amante', 'usa', 'aliança', 'véu']",
Vaimeperdoando,Victor&Leopart.VictorFreitas&Felipe,"['vai', 'perdoando', 'jeito', 'estranho', 'sei', 'fez', 'sofrer', 'tudo', 'mentira', 'quis', 'pagar', 'pra', 'ver', 'sei', 'hora', 'hora', 'dizer', 'adeus', 'vai', 'perdoando', 'esquece', 'plano', 'tudo', 'prometi', 'sei', 'difícil', 'encarar', 'fim', 'vai', 'perdoando', 'enfim', 'vai', 'perdoando', 'alguém', 'sempre', 'quis', 'bem', 'vai', 'lembrando', 'ser', 'humano', 'erra', 'nunca', 'chore', 'amor', 'perdoa', 'favor', 'entenda', 'vai', 'perdoando', 'destino', 'trará', 'alguém', 'ano', 'vai', 'esquecer', 'bem', 'nunca', 'chore', 'amor', 'perdoa', 'favor', 'entenda']",
Sapequinha,EduardoCosta,"['pensa', 'trem', 'bom', 'trem', 'gostoso', 'hoje', 'choro', 'migué', 'sapequinha', 'cair', 'lagoa', 'hoje', 'jacaré', 'pensa', 'trem', 'doido', 'gostoso', 'hoje', 'choro', 'migué', 'sapequinha', 'cair', 'lagoa', 'hoje', 'jacaré', 'dou', 'mole', 'dou', 'mole', 'vai', 'ver', 'caipira', 'pressão', 'dou', 'mole', 'jogo', 'braços', 'grudo', 'peito', 'tá', 'feito', 'regaço', 'ô', 'ô', 'ô', 'ô', 'ô', 'ô', 'vamos', 'brincar', 'besteirinha', 'brincar', 'fazer', 'amor', 'pensa', 'trem', 'bom', 'trem', 'gostoso', 'hoje', 'choro', 'migué', 'sapequinha', 'cair', 'lagoa', 'hoje', 'jacaré', 'dou', 'mole', 'dou', 'mole', 'vai', 'ver', 'eduardo', 'pressão', 'dou', 'mole', 'jogo', 'braços', 'grudo', 'peito', 'ta', 'feito', 'regaço', 'ô', 'ô', 'ô', 'ô', 'ô', 'ô', 'vamos', 'brincar', 'besteirinha', 'brincar', 'fazer', 'amor', 'mãos', 'pra', 'cima', 'mexendo', 'cintura', 'dança', 'comigo', 'dança', 'comigo']",
OlhaElaAí,EduardoCosta,"['vi', 'coração', 'pedra', 'virar', 'algodão', 'orgulho', 'jogar', 'chão', 'momento', 'disse', 'adeus', 'jogou', 'mar', 'cheio', 'fantasia', 'mudando', 'noite', 'pro', 'dia', 'acordou', 'viu', 'olha', 'deu', 'olha', 'deu', 'olha', 'aí', 'deu', 'volta', 'mundo', 'parou', 'porta', 'aqui', 'tô', 'escutando', 'hora', 'olha', 'aí', 'olhando', 'perguntou', 'ainda', 'gosto', 'querendo', 'rasgar', 'papel', 'divórcio', 'chorando', 'implorando', 'amor', 'volta', 'jogou', 'mar', 'cheio', 'fantasia', 'mudando', 'noite', 'pro', 'dia', 'acordou', 'viu', 'olha', 'deu', 'olha', 'deu', 'olha', 'aí', 'deu', 'volta', 'mundo', 'parou', 'porta', 'aqui', 'tô', 'escutando', 'hora', 'olha', 'aí', 'olhando', 'perguntou', 'ainda', 'gosto', 'querendo', 'rasgar', 'papel', 'divórcio', 'chorando', 'implorando', 'amor', 'volta', 'olha', 'aí', 'deu', 'volta', 'mundo', 'parou', 'porta', 'aqui', 'tô', 'escutando', 'hora', 'olha', 'aí', 'olhando', 'perguntou', 'ainda', 'gosto', 'querendo', 'rasgar', 'papel', 'divórcio', 'chorando', 'implorando', 'amor', 'volta', 'amor', 'volta']",
Jenifer,GabrielDiniz,"['veio', 'xingando', 'enchendo', 'saco', 'perguntando', 'perua', 'aí', 'peraí', 'peraí', 'paga', 'contas', 'conta', 'tô', 'fazendo', 'aqui', 'peraí', 'vou', 'explicar', 'nome', 'jennifer', 'encontrei', 'tinder', 'namorada', 'poderia', 'ser', 'nome', 'jennifer', 'encontrei', 'tinder', 'faz', 'uma', 'paradas', 'faço', 'veio', 'xingando', 'enchendo', 'saco', 'perguntando', 'perua', 'aí', 'peraí', 'peraí', 'paga', 'contas', 'conta', 'tô', 'fazendo', 'aqui', 'assim', 'vou', 'explicar', 'nome', 'jennifer', 'encontrei', 'tinder', 'namorada', 'poderia', 'ser', 'nome', 'jennifer', 'encontrei', 'tinder', 'faz', 'uma', 'paradas', 'faço', 'nome', 'jennifer', 'encontrei', 'tinder', 'namorada', 'poderia', 'ser', 'nome', 'jennifer', 'encontrei', 'tinder', 'faz', 'uma', 'paradas', 'faço']",
NãoPrecisa,PaulaFernandes,"['diz', 'precisa', 'viver', 'sonhando', 'tanto', 'vivo', 'fazer', 'demais', 'diz', 'precisa', 'cada', 'vez', 'canto', 'canção', 'pra', 'ser', 'assim', 'pra', 'ser', 'coração', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'ser', 'assim', 'coração', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'sonhei', 'vida', 'agora', 'vivo', 'sonho', 'viver', 'sonhar', 'tanto', 'faz', 'diga', 'precisa', 'digo', 'preciso', 'gente', 'amar', 'demais', 'nada', 'ser', 'assim', 'pra', 'ser', 'coração', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'ser', 'assim', 'coração', 'diga', 'precisa', 'ah', 'ah', 'ahh']",
FloresemVida,ZezéDiCamargo&Luciano,"['quero', 'amor', 'agora', 'saudade', 'carinho', 'vida', 'afora', 'ante', 'fim', 'pare', 'doi', 'quero', 'companhia', 'caminhar', 'mesma', 'direção', 'exceto', 'certo', 'dia', 'vida', 'separe', 'alguma', 'estação', 'quero', 'flores', 'vida', 'sorriso', 'iluminar', 'lágrimas', 'despedida', 'estarei', 'perto', 'enxugar', 'quero', 'viver', 'vida', 'quero', 'flores', 'vida', 'colhidas', 'jardim', 'amor', 'amor', 'quero', 'flores', 'vida', 'sorriso', 'iluminar', 'lágrimas', 'despedida', 'estarei', 'perto', 'enxugar', 'quero', 'viver', 'vida', 'quero', 'flores', 'vida', 'colhidas', 'jardim', 'amor', 'amor']",
