Music,Artist,Text,Unnamed: 3
Estadodecadente,ZéNetoeCristiano,"['lá', 'vai', 'noit', 'to', 'vir', 'vazi', 'dess', 'apart', 'tô', 'quas', 'pir', 'bat', 'desesper', 'empilh', 'garraf', 'pass', 'temp', 'pass', 'est', 'decad', 'tô', 'trist', 'dec', 'cas', 'sei', 'ninguém', 'morr', 'am', 'cach', 'saudad', 'mat']",
MudandodeAssunto,HenriqueeJuliano,"['qu', 'sab', 'pesadel', 'nenhum', 'dúv', 'med', 'acord', 'est', 'cheg', 'dar', 'tremed', 'nó', 'barrig', 'ama', 'demal', 'suport', 'brig', 'ciúm', 'demal', 'faz', 'gent', 'sofr', 'mud', 'assunt', 'cê', 'tá', 'tão', 'bonit', 'cheir', 'gost', 'vem', 'cont', 'acredit', 'tav', 'brig', 'lembr', 'pra', 'brig', 'am', 'espéci', 'víci', 'mil', 'man', 'quer', 'pra', 'brig', 'chor', 'emb', 'bem', 'sei', 'ness', 'hor', 'vai', 'dar', 'vontad', 'mud', 'assunt', 'cê', 'tá', 'tão', 'bonit', 'cheir', 'gost', 'vem', 'cont', 'acredit', 'tav', 'brig', 'lembr', 'pra', 'brig', 'am', 'espéci', 'víci', 'mil', 'man', 'quer', 'pra', 'brig', 'chor', 'emb', 'bem', 'sei', 'ness', 'hor', 'vai', 'dar', 'vontad', 'mud', 'assunt', 'cê', 'ta', 'tão', 'bonit']",
Transplante,MaríliaMendonçapart.BrunoeMarrone,"['outr', 'vez', 'boc', 'fal', 'coraçã', 'desm', 'aí', 'sent', 'cont', 'mim', 'prim', 'farr', 'deix', 'beb', 'dirig', 'cas', 'cont', 'vai', 'divid', 'contig', 'últ', 'pedaç', 'outr', 'lad', 'fon', 'ouv', 'ô', 'ô', 'coraçã', 'aí', 'faz', 'bob', 'gost', 'mim', 'coraçã', 'aí', 'send', 'ignor', 'pra', 'esquec', 'vai', 'precis', 'transpl', 'coraçã', 'aí', 'faz', 'bob', 'gost', 'mim', 'coraçã', 'aí', 'send', 'ignor', 'pra', 'esquec', 'vai', 'precis', 'transpl', 'ai', 'ai', 'ai', 'ai', 'cont', 'vai', 'divid', 'contig', 'últ', 'pedaç', 'outr', 'lad', 'fon', 'ouv', 'ô', 'ô', 'coraçã', 'aí', 'faz', 'bob', 'gost', 'mim', 'coraçã', 'aí', 'send', 'ignor', 'pra', 'esquec', 'vai', 'precis', 'transpl', 'coraçã', 'aí', 'faz', 'bob', 'gost', 'mim', 'coraçã', 'aí', 'send', 'ignor', 'pra', 'esquec', 'vai', 'precis', 'transpl', 'ai', 'ai', 'ai', 'ai', 'pra', 'esquec', 'vai', 'precis', 'transpl']",
Otemponãoapaga,VictoreLeo,"['olh', 'céu', 'lembr', 'tud', 'viv', 'pass', 'pra', 'diz', 'pens', 'outr', 'chanc', 'faz', 'sol', 'brilh', 'mim', 'temp', 'apag', 'desfaz', 'beij', 'desej', 'sempr', 'poss', 'esquec', 'olh', 'sei', 'am', 'aind', 'morr', 'olh', 'céu', 'lembr', 'tud', 'viv', 'pass', 'pra', 'diz', 'pens', 'outr', 'chanc', 'faz', 'sol', 'brilh', 'mim', 'temp', 'apag', 'desfaz', 'beij', 'desej', 'sempr', 'poss', 'esquec', 'olh', 'sei', 'am', 'aind', 'morr']",
Camaroamarelo,MunhozeMariano,"['agor', 'fiq', 'doc', 'doc', 'doc', 'doc', 'agor', 'fiq', 'do-do-do-do-doc', 'doc', '[', ']', 'agor', 'fiq', 'doc', 'igual', 'caramel', 'tô', 'tir', 'ond', 'camar', 'amarel', 'agor', 'diz', 'vem', 'cá', 'quer', 'pass', 'camar', 'amarel', 'pass', 'cg', 'olh', 'faz', 'tud', 'pra', 'ver', 'pra', 'perceb', 'olh', 'aí', 'vei', 'heranç', 'resolv', 'problem', 'situ', 'dia', 'pra', 'noit', 'fiq', 'ric', 'tô', 'grif', 'tô', 'bonit', 'tô', 'and', 'igual', 'patrã', 'agor', 'fiq', 'doc', 'igual', 'caramel', 'tô', 'tir', 'ond', 'camar', 'amarel', 'agor', 'diz', 'vem', 'cá', 'quer', 'pass', 'camar', 'amarel', 'agor', 'vem', 'né', 'agor', 'qu', 'né', 'agor', 'vou', 'escolh', 'ta', 'sobr', 'mulh', 'agor', 'vem', 'né', 'agor', 'qu', 'né', 'agor', 'vou', 'escolh', 'ta', 'sobr', 'mulh', 'pass', 'cg', 'olh', 'faz', 'tud', 'pra', 'ver', 'pra', 'perceb', 'olh', 'aí', 'vei', 'heranç', 'resolv', 'problem', 'situ', 'dia', 'pra', 'noit', 'fiq', 'ric', 'tô', 'grif', 'tô', 'bonit', 'tô', 'and', 'igual', 'patrã', 'agor', 'fiq', 'doc', 'igual', 'caramel', 'tô', 'tir', 'ond', 'camar', 'amarel', 'agor', 'diz', 'vem', 'cá', 'quer', 'pass', 'camar', 'amarel', '[', ']', 'agor', 'vem', 'né', 'agor', 'qu', 'né', 'agor', 'vou', 'escolh', 'ta', 'sobr', 'mulh', 'agor', 'vem', 'né', 'agor', 'qu', 'né', 'agor', 'vou', 'escolh', 'ta', 'sobr', 'mulh', 'agor', 'fiq', 'doc', 'igual', 'caramel', 'tô', 'tir', 'ond', 'camar', 'amarel', 'agor', 'diz', 'vem', 'cá', 'quer', 'pass', 'camar', 'amarel', 'agor', 'fiq', 'doc', 'doc', 'doc', 'doc', 'agor', 'fiq', 'do-do-do-do-doc', 'doc']",
ShowdasPoderosas,Anitta,"['prepar', 'agor', 'hor', 'show', 'poder', 'desc', 'rebol', 'afront', 'fog', 'incomod', 'expuls', 'invej', 'fic', 'car', 'toc', 'prepar', 'tá', 'vontad', 'sai', 'ond', 'entr', 'começ', 'danç', 'enlouqueç', 'sei', 'exércit', 'pes', 'gent', 'pod', 'ameaç', 'cois', 'tip', 'vai', 'solt', 'som', 'pra', 'ver', 'danç', 'vai', 'fic', 'bab', 'bail', 'pra', 'ver', 'danç', 'cham', 'atenç', 'toa', 'perd', 'linh', 'fic', 'louc', 'solt', 'som', 'pra', 'ver', 'danç', 'vai', 'fic', 'bab', 'bail', 'pra', 'ver', 'danç', 'cham', 'atenç', 'toa', 'perd', 'linh', 'fic', 'louc', 'prepar', 'agor', 'hor', 'show', 'poder', 'desc', 'rebol', 'afront', 'fog', 'incomod', 'expuls', 'invej', 'fic', 'car', 'toc', 'prepar', 'tá', 'vontad', 'sai', 'ond', 'entr', 'começ', 'danç', 'enlouqueç', 'sei', 'exércit', 'pes', 'gent', 'pod', 'ameaç', 'cois', 'tip', 'vai', 'solt', 'som', 'pra', 'ver', 'danç', 'vai', 'fic', 'bab', 'bail', 'pra', 'ver', 'danç', 'cham', 'atenç', 'toa', 'perd', 'linh', 'fic', 'louc', 'solt', 'som', 'pra', 'ver', 'danç', 'vai', 'fic', 'bab', 'bail', 'pra', 'ver', 'danç', 'cham', 'atenç', 'toa', 'perd', 'linh', 'fic', 'louc', 'fic', 'louc', 'fic', 'louc', 'prepar']",
SorteQueCêBeijaBem,MaiaraeMaraisa,"['jur', 'bat', 'port', 'olh', 'bat', 'quebr', 'outr', 'promess', 'tent', 'toc', 'nom', 'cad', 'trê', 'palavr', 'interess', 'problem', 'quer', 'ter', 'sab', 'consig', 'resolv', 'promet', 'vou', 'am', 'porqu', 'promess', 'vou', 'faz', 'quest', 'quebr', 'sab', 'sort', 'beij', 'bem', 'cord', 'bamb', 'aprend', 'and', 'sab', 'sort', 'beij', 'bem', 'deix', 'ir', 'porqu', 'sab', 'vou', 'volt', 'problem', 'quer', 'ter', 'sab', 'consig', 'resolv', 'promet', 'vou', 'am', 'porqu', 'promess', 'vou', 'faz', 'quest', 'quebr', 'sab', 'sort', 'beij', 'bem', 'cord', 'bamb', 'aprend', 'and', 'sab', 'sort', 'beij', 'bem', 'deix', 'ir', 'porqu', 'sab', 'vou', 'volt', 'sab', 'sort', 'beij', 'bem', 'cord', 'bamb', 'aprend', 'and', 'sab', 'sort', 'beij', 'bem', 'deix', 'ir', 'porqu', 'sab', 'vou', 'volt']",
10minutoslongedevocê,Victor&Leopart.Henrique&Juliano,"['diz', 'olh', 'espelh', 'brilh', 'sempr', 'reflet', 'coraçã', 'tá', 'chei', 'diz', 'boc', 'descrev', 'moment', 'palavr', 'am', 'revel', 'trag', 'peit', 'histór', 'tão', 'difer', 'brilh', 'olh', 'vej', 'quant', 'sent', 'ausent', 'ouv', 'agor', 'vai', 'entend', 'falt', 'metad', 'tud', 'nad', 'tô', 'cheg', 'pra', 'ver', 'tom', 'banh', 'fl', 'pass', 'perfum', 'coloqu', 'roup', 'traz', 'ciúm', 'cheg', 'pra', 'am', 'esper', 'sorris', 'lábi', 'vermelh', 'prepar', 'cam', 'põe', 'vinh', 'gel', 'quer', 'brind', 'pra', 'esquec', 'dez', 'minut', 'long']",
Ausência,MaríliaMendonça,"['sei', 'bem', 'faz', 'bem', 'sei', 'fund', 'tent', 'falt', 'corag', 'hor', 'ia', 'toc', 'vai', 'volt', 'receb', 'mens', 'mens', 'sei', 'pra', 'sempr', 'vir', 'pó', 'cabeç', 'deu', 'nó', 'tô', 'bem', 'consci', 'ame', 'ame', 'so', 'doi', 'conform', 'agor', 'vou', 'ter', 'segu', 'frent', 'preocup', 'vou', 'bat', 'portã', 'preocup', 'vai', 'ver', 'nom', 'nenhum', 'lig', 'preocup', 'vou', 'tom', 'vergonh', 'car', 'preocup', 'pra', 'bom', 'entend', 'mei', 'aus', 'bast']",
Mentestãobem,ZezéDiCamargo&Luciano,"['promet', 'am', 'sincer', 'vid', 'int', 'invern', 'vir', 'primav', 'viv', 'jur', 'est', 'apaixon', 'promet', 'mund', 'nunc', 'deu', 'nad', 'cumpr', 'nad', 'segu', 'caminh', 'cheg', 'céu', 'vou', 'prov', 'gost', 'amarg', 'doc', 'mel', 'ment', 'palavr', 'entr', 'jog', 'procur', 'águ', 'encontr', 'fog', 'queim', 'ness', 'fog', 'fal', 'tão', 'apaixon', 'am', 'sempr', 'est', 'contig', 'olh', 'olh', 'emocion', 'chor', 'sei', 'ment', 'sint', 'viv', 'send', 'fals', 'ar', 'sint', 'respir', 'ment', 'tão', 'bem', 'parec', 'verdad', 'fal', 'vou', 'acredit', 'ment', 'tão', 'bem', 'cheg', 'imagin', 'qu', 'engan', 'ama', 'verdad', 'ment', 'tão', 'bem', 'fal', 'tão', 'apaixon', 'am', 'sempr', 'est', 'contig', 'olh', 'olh', 'emocion', 'chor', 'sei', 'ment', 'sint', 'viv', 'send', 'fals', 'ar', 'sint', 'respir', 'ment', 'tão', 'bem', 'parec', 'verdad', 'fal', 'vou', 'acredit', 'ment', 'tão', 'bem', 'cheg', 'imagin', 'qu', 'engan', 'ama', 'verdad', 'ment', 'tão', 'bem', 'ama', 'verdad', 'ment', 'tão', 'bem']",
SurtoDeAmor,BrunoeMarrone,"['tav', 'tão', 'lind', 'abraç', 'am', 'vid', 'send', 'exib', 'troféu', 'pra', 'vez', 'outr', 'olh', 'diz', 'vem', 'cá', 'frent', 'pov', 'surt', 'am', 'peg', 'braç', 'fest', 'par', 'gent', 'beij', 'mund', 'caind', 'inconform', '“', 'doi', 'doid', 'varr', '”', 'convid', 'queix', 'caíd', 'vend', 'lev', 'emb', 'comig']",
Mozão,LucasLucco,"['uou', 'oo', 'oh', 'mo', 'cheg', 'conclus', 'faz', 'temp', 'gent', 'fic', 'quas', 'namor', 'sei', 'lá', 'gent', 'enrol', 'sint', 'falt', 'aqu', 'sei', 'lá', 'dá', 'vontad', 'amarr', 'col', 'prend', 'mim', 'vontad', 'cas', 'ter', 'filh', 'pra', 'gent', 'cuid', 'pra', 'sempr', 'namor', 'sei', 'to', 'viaj', 'tô', 'nov', 'cust', 'sonh', 'temp', 'pass', 'nunc', 'vai', 'par', 'pisc', 'olh', 'tá', 'pass', 'mê', 'gent', 'fic', 'velh', 'gent', 'fez', 'deix', 'plan', 'acab', 'aqu', 'amanhã', 'acord', 'momôzin', 'vam', 'faz', 'assim', 'cuid', 'cuid', 'mim', 'desist', 'mim', 'vam', 'fim', 'momôzin', 'vam', 'faz', 'assim', 'cuid', 'cuid', 'mim', 'desist', 'mim', 'vam', 'fim', 'dá', 'mão', 'pra', 'mim']",
AbreoPortãoQueEuCheguei,GusttavoLima,"['abr', 'portã', 'cheg', 'tá', 'ach', 'car', 'bob', 'tá', 'lig', 'nov', 'dess', 'vez', 'tô', 'atend', 'pra', 'diz', 'ont', 'últ', 'vez', 'dev', 'ach', 'espert', 'tod', 'vez', 'mesm', 'convers', 'ilud', 'lev', 'chã', 'vou', 'dorm', 'cam', 'consig', 'entend', 'sempr', 'diz', 'am', 'qu', 'praz', 'olh', 'pra', 'trá', 'vej', 'tud', 'fez', 'agor', 'qu', 'brinc', 'comig', 'vai', 'ter', 'outr', 'vez', 'tô', 'cans', 'sair', 'mei', 'noit', 'satisfaz', 'minut', 'mat', 'vontad', 'arrepend', 'sair', 'madrug', 'mei', 'bal', 'larg', 'vid', 'pra', 'viv', 'pra', 'viv', 'sab', 'louc', 'mão', 'confess', 'vez', 'peg', 'esper', 'lig', 'tav', 'mim', 'esquec', 'fal', 'abr', 'portã', 'cheg']",
MichelTeló,Fugidinha,"['vem', 'comig', 'ô', 'ô', 'ô', 'ô', 'ô', 'tô', 'bem', 'par', 'ninguém', 'conseg', 'entend', 'cheg', 'bal', 'tod', 'par', 'pra', 'ver', 'tud', 'dand', 'cert', 'tô', 'espert', 'poss', 'bot', 'tud', 'perd', 'sempr', 'pesso', 'espec', 'fic', 'sab', 'potenc', 'mex', 'comig', 'perig', 'log', 'agor', 'fiq', 'legal', 'tô', 'morr', 'vontad', 'agarr', 'sei', 'quant', 'temp', 'vou', 'suport', 'pra', 'gent', 'encontr', 'ninguém', 'pod', 'sab', 'pens', 'sei', 'dev', 'faz', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'gent', 'vê', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'gent', 'vê', 'ô', 'ô', 'ô', 'ô', 'ô', 'tô', 'bem', 'par', 'ninguém', 'conseg', 'entend', 'cheg', 'bal', 'tod', 'par', 'pra', 'ver', 'tud', 'dand', 'cert', 'tô', 'espert', 'poss', 'bot', 'tud', 'perd', 'sempr', 'pesso', 'espec', 'fic', 'sab', 'potenc', 'mex', 'comig', 'perig', 'log', 'agor', 'fiq', 'legal', 'tô', 'morr', 'vontad', 'agarr', 'sei', 'quant', 'temp', 'vou', 'suport', 'pra', 'gent', 'encontr', 'ninguém', 'pod', 'sab', 'pens', 'sei', 'dev', 'faz', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'gent', 'vê', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'cant', 'comig', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'gent', 'vê', 'jeit', 'dar', 'fugid', 'jeit', 'dar', 'fug', 'qu', 'sab', 'vai', 'acontec', 'prim', 'gent', 'fog', 'gent', 'vê', 'vai', 'ô', 'ô', 'ô', 'ô', 'ô']",
Maisamoremenosdrama,HenriqueeJuliano,"['am', 'menos', 'dram', 'né', 'né', 'melhor', 'ach', 'faz', 'tão', 'pouc', 'temp', 'prov', 'beij', 'gost', 'neg', 'tô', 'med', 'vai', 'acontec', 'dá', 'últ', 'vez', 'entreg', 'amo', 'cê', 'fog', 'sobr', 'tent', 'ir', 'devag', 'daí', 'cê', 'vem', 'pra', 'cim', 'bast', 'mens', 'olh', 'vir', 'esquin', 'intim', 'entr', 'pal', 'aprov', 'gent', 'tá', 'fic', 'ant', 'entreg', 'coraçã', 'precis', 'sab', 'intenç', 'fog', 'palh', 'qualqu', 'boc', 'apag', 'aí', 'gent', 'ant', 'entreg', 'coraçã', 'precis', 'sab', 'intenç', 'fog', 'palh', 'qualqu', 'boc', 'apag', 'aí', 'gent', 'cam', 'diz', 'ama', 'am', 'menos', 'dram']",
VouTeAmarrarnaMinhaCama,BrunoEMarrone,"['gat', 'manh', 'beij', 'gost', 'afast', 'arranh', 'desavenç', 'entr', 'quart', 'gent', 'assanh', 'am', 'escond', 'minut', 'cont', 'am', 'proib', 'sab', 'pec', 'gent', 'assum', 'acab', 'morr', 'tant', 'ciúm', 'am', 'escond', 'minut', 'cont', 'am', 'proib', 'sab', 'pec', 'gent', 'assum', 'acab', 'morr', 'tant', 'ciúm', 'vou', 'amarr', 'cam', 'vai', 'faz', 'am', 'comig', 'quer', 'precis', 'junt', 'vid', 'faz', 'sent', 'vou', 'amarr', 'cam', 'vai', 'faz', 'am', 'comig', 'quer', 'precis', 'junt', 'vid', 'faz', 'sent', 'vou', 'amarr', 'cam', 'vai', 'faz', 'am', 'comig', 'quer', 'precis', 'junt', 'vid', 'faz', 'sent']",
JáNaoSeiMaisNada,Bruno&Marrone,"['sei', 'diz', 'am', 'vai', 'volt', 'ser', 'sei', 'amanhec', 'vam', 'sab', 'faz', 'vai', 'julg', 'vez', 'pergunt', 'cois', 'sei', 'cois', 'sei', 'sab', 'ond', 'vai', 'par', 'sei', 'vai', 'duvid', 'vou', 'jur', 'promet', 'alg', 'sei', 'vou', 'faz', 'sei', 'etern', 'poss', 'dar', 'tod', 'temp', 'sei', 'nad', 'sei', 'nad', 'est', 'junt', 'fim', 'mund', 'sei', 'pra', 'pra', 'mim', 'am', 'am', 'sonh', 'sei', 'nad', 'sei', 'nad', 'vai', 'ser', 'assim', 'café', 'derram', 'sof', 'distra', 'sab', 'faz', 'conseg', 'ver', 'acab', 'qu', 'desist', 'dest', 'am', 'tud', 'vê', 'peç', 'dou', 'sei', 'nad', 'sei', 'nad', 'est', 'junt', 'fim', 'mund', 'sei', 'pra', 'pra', 'mim', 'am', 'am', 'sonh', 'sei', 'nad', 'sei', 'nad', 'vai', 'ser', 'assim', 'vid', 'livr', 'cad', 'págin', 'dia', 'viv', 'pod', 'escrev', 'apag', 'noit', 'precis', 'precis', 'tant', 'beij']",
AmordeChocolate,NaldoBenny,"['vodk', 'águ', 'coc', 'pra', 'mim', 'tant', 'faz', 'gost', 'fic', 'louc', 'cad', 'vez', 'quer', 'cad', 'vez', 'quer', 'whisky', 'águ', 'coc', 'pra', 'mim', 'tant', 'faz', 'tô', 'chei', 'tes', 'cad', 'vez', 'quer', 'cad', 'vez', 'quer', 'pra', 'fic', 'man', 'jog', 'clim', 'lá', 'alt', 'alt', 'cim', 'alt', 'cim', 'alt', 'cim', 'alt', 'cim', 'cim', 'cim', 'cim', 'cim', 'tô', 'brinc', 'met', 'tud', 'peg', 'firm', 'pra', 'val', 'cheg', 'chei', 'maldad', 'quer', 'ouv', 'gem', 'lig', 'cheg', 'noit', 'vou', 'tud', 'vai', 'vai', 'sab', 'chocolat', 'sex', 'gent', 'faz', 'corp', 'quent', 'tô', 'su', 'vem', 'mel', 'vem', 'lamb', 'cheir', 'toqu', 'faz', 'enlouquec', 'faz', 'enlouquec']",
AmanteNãoTemLar,MaríliaMendonça,"['vim', 'desculp', 'vou', 'demor', 'vou', 'tent', 'ser', 'amig', 'poi', 'sei', 'dá', 'vai', 'odi', 'vim', 'cont', 'faz', 'temp', 'met', 'mei', 'lar', 'famíl', 'tão', 'bonit', 'nunc', 'vid', 'continu', 'assim', 'sei', 'vou', 'ter', 'ama', 'verdad', 'culp', 'respons', 'vou', 'resolv', 'quer', 'atrapalh', 'preç', 'pag', 'nunc', 'ser', 'am', 'verdad', 'ninguém', 'respeit', 'ness', 'cidad', 'am', 'lar', 'am', 'nunc', 'vai', 'cas', 'preç', 'pag', 'nunc', 'ser', 'am', 'verdad', 'ninguém', 'respeit', 'ness', 'cidad', 'am', 'vai', 'ser', 'fiel', 'am', 'usa', 'alianç', 'véu']",
Vaimeperdoando,Victor&Leopart.VictorFreitas&Felipe,"['vai', 'perdo', 'jeit', 'estranh', 'sei', 'fez', 'sofr', 'tud', 'ment', 'quil', 'pag', 'pra', 'ver', 'sei', 'hor', 'hor', 'diz', 'adeu', 'vai', 'perdo', 'esquec', 'plan', 'tud', 'promet', 'sei', 'difícil', 'encar', 'fim', 'vai', 'perdo', 'enfim', 'vai', 'perdo', 'alguém', 'sempr', 'quil', 'bem', 'vai', 'lembr', 'ser', 'human', 'err', 'nunc', 'chor', 'am', 'perdo', 'favor', 'entend', 'vai', 'perdo', 'destin', 'tr', 'alguém', 'ano', 'vai', 'esquec', 'bem', 'nunc', 'chor', 'am', 'perdo', 'favor', 'entend']",
Sapequinha,EduardoCosta,"['pens', 'tr', 'bom', 'tr', 'gost', 'hoj', 'chor', 'migué', 'sapec', 'cair', 'lago', 'hoj', 'jacaré', 'pens', 'tr', 'doid', 'gost', 'hoj', 'chor', 'migué', 'sapec', 'cair', 'lago', 'hoj', 'jacaré', 'dou', 'mol', 'dou', 'mol', 'vai', 'ver', 'caip', 'press', 'dou', 'mol', 'jog', 'braç', 'grud', 'peit', 'tá', 'feit', 'regaç', 'ô', 'ô', 'ô', 'ô', 'ô', 'ô', 'vam', 'brinc', 'beste', 'brinc', 'faz', 'am', 'pens', 'tr', 'bom', 'tr', 'gost', 'hoj', 'chor', 'migué', 'sapec', 'cair', 'lago', 'hoj', 'jacaré', 'dou', 'mol', 'dou', 'mol', 'vai', 'ver', 'eduard', 'press', 'dou', 'mol', 'jog', 'braç', 'grud', 'peit', 'ta', 'feit', 'regaç', 'ô', 'ô', 'ô', 'ô', 'ô', 'ô', 'vam', 'brinc', 'beste', 'brinc', 'faz', 'am', 'mão', 'pra', 'cim', 'mex', 'cint', 'danç', 'comig', 'danç', 'comig']",
OlhaElaAí,EduardoCosta,"['vi', 'coraçã', 'pedr', 'vir', 'algod', 'orgulh', 'jog', 'chã', 'moment', 'diss', 'adeu', 'jog', 'mar', 'chei', 'fantas', 'mud', 'noit', 'pro', 'dia', 'acord', 'viu', 'olh', 'deu', 'olh', 'deu', 'olh', 'aí', 'deu', 'volt', 'mund', 'par', 'port', 'aqu', 'tô', 'escut', 'hor', 'olh', 'aí', 'olh', 'pergunt', 'aind', 'gost', 'quer', 'rasg', 'papel', 'divórci', 'chor', 'implor', 'am', 'volt', 'jog', 'mar', 'chei', 'fantas', 'mud', 'noit', 'pro', 'dia', 'acord', 'viu', 'olh', 'deu', 'olh', 'deu', 'olh', 'aí', 'deu', 'volt', 'mund', 'par', 'port', 'aqu', 'tô', 'escut', 'hor', 'olh', 'aí', 'olh', 'pergunt', 'aind', 'gost', 'quer', 'rasg', 'papel', 'divórci', 'chor', 'implor', 'am', 'volt', 'olh', 'aí', 'deu', 'volt', 'mund', 'par', 'port', 'aqu', 'tô', 'escut', 'hor', 'olh', 'aí', 'olh', 'pergunt', 'aind', 'gost', 'quer', 'rasg', 'papel', 'divórci', 'chor', 'implor', 'am', 'volt', 'am', 'volt']",
Jenifer,GabrielDiniz,"['vei', 'xing', 'ench', 'sac', 'pergunt', 'peru', 'aí', 'peraí', 'peraí', 'pag', 'cont', 'cont', 'tô', 'faz', 'aqu', 'peraí', 'vou', 'explic', 'nom', 'jennif', 'encontr', 'tind', 'namor', 'pod', 'ser', 'nom', 'jennif', 'encontr', 'tind', 'faz', 'uma', 'par', 'faç', 'vei', 'xing', 'ench', 'sac', 'pergunt', 'peru', 'aí', 'peraí', 'peraí', 'pag', 'cont', 'cont', 'tô', 'faz', 'aqu', 'assim', 'vou', 'explic', 'nom', 'jennif', 'encontr', 'tind', 'namor', 'pod', 'ser', 'nom', 'jennif', 'encontr', 'tind', 'faz', 'uma', 'par', 'faç', 'nom', 'jennif', 'encontr', 'tind', 'namor', 'pod', 'ser', 'nom', 'jennif', 'encontr', 'tind', 'faz', 'uma', 'par', 'faç']",
NãoPrecisa,PaulaFernandes,"['diz', 'precis', 'viv', 'sonh', 'tant', 'viv', 'faz', 'demal', 'diz', 'precis', 'cad', 'vez', 'cant', 'cançã', 'pra', 'ser', 'assim', 'pra', 'ser', 'coraçã', 'dig', 'precis', 'ah', 'ah', 'ahh', 'ser', 'assim', 'coraçã', 'dig', 'precis', 'ah', 'ah', 'ahh', 'sonh', 'vid', 'agor', 'viv', 'sonh', 'viv', 'sonh', 'tant', 'faz', 'dig', 'precis', 'dig', 'precis', 'gent', 'am', 'demal', 'nad', 'ser', 'assim', 'pra', 'ser', 'coraçã', 'dig', 'precis', 'ah', 'ah', 'ahh', 'ser', 'assim', 'coraçã', 'dig', 'precis', 'ah', 'ah', 'ahh']",
FloresemVida,ZezéDiCamargo&Luciano,"['quer', 'am', 'agor', 'saudad', 'car', 'vid', 'afor', 'ant', 'fim', 'par', 'doi', 'quer', 'companh', 'caminh', 'mesm', 'direç', 'excet', 'cert', 'dia', 'vid', 'sep', 'algum', 'estaçã', 'quer', 'fl', 'vid', 'sorris', 'ilumin', 'lágr', 'desped', 'est', 'pert', 'enxug', 'quer', 'viv', 'vid', 'quer', 'fl', 'vid', 'colh', 'jardim', 'am', 'am', 'quer', 'fl', 'vid', 'sorris', 'ilumin', 'lágr', 'desped', 'est', 'pert', 'enxug', 'quer', 'viv', 'vid', 'quer', 'fl', 'vid', 'colh', 'jardim', 'am', 'am']",
NaLinhadoTempo,Victor&Leo,"['dei', 'our', 'sol', 'prat', 'lua', 'dei', 'estrel', 'pra', 'desenh', 'céu', 'linh', 'temp', 'destin', 'escrev', 'letr', 'dour', 'quant', 'temp', 'esper', 'encontr', 'alguém', 'assim', 'encaix', 'bem', 'plan', 'dia', 'fiz', 'pra', 'mim', 'vou', 'diz', 'ness', 'fras', 'pouc', 'doi', 'deix', 'agor', 'pra', 'vej', 'sint', 'tão', 'complet', 'ond', 'vou', 'ness', 'traç', 'vou', 'tent', 'descrev', 'mil', 'palavr', 'tão', 'pouc', 'pra', 'diz', 'sent', 'mud', 'tud', 'mud', 'mund', 'am', 'linh', 'temp', 'destin', 'escrev', 'letr', 'dour', 'quant', 'temp', 'esper', 'encontr', 'alguém', 'assim', 'encaix', 'bem', 'plan', 'dia', 'fiz', 'pra', 'mim', 'vou', 'diz', 'ness', 'fras', 'pouc', 'doi', 'deix', 'agor', 'pra', 'vej', 'sint', 'tão', 'complet', 'ond', 'vou', 'ness', 'traç', 'vou', 'tent', 'descrev', 'mil', 'palavr', 'tão', 'pouc', 'pra', 'diz', 'sent', 'mud', 'tud', 'mud', 'mund', 'am', 'ness', 'fras', 'pouc', 'doi', 'deix', 'agor', 'pra', 'vej', 'sint', 'tão', 'complet', 'ond', 'vou', 'ness', 'traç', 'vou', 'tent', 'descrev', 'mil', 'palavr', 'tão', 'pouc', 'pra', 'diz', 'sent', 'mud', 'tud', 'mud', 'mund', 'am', 'am', 'am', 'am']",
Sosseguei,Jorge&Mateus,"['tô', 'vir', 'um', 'trê', 'dia', 'tô', 'beb', 'jamal', 'beb', 'vou', 'fal', 'nunc', 'fal', 'prim', 'últ', 'vez', 'sosseg', 'ont', 'desped', 'bal', 'dess', 'vid', 'solt', 'sosseg', 'mud', 'rot', 'plan', 'tav', 'procur', 'ach', 'qu', 'cinem', 'par', 'perfeit', 'qu', 'curt', 'bal', 'parc', 'fic', 'cas', 'am', 'dia', 'int', 'divid', 'comig', 'brig', 'ness', 'vid', 'agor', 'doi', 'trê', 'quatr', 'quant', 'quis', 'part', 'hoj', 'hom', 'mulh']",
